"","GEO_NAME","total_pop","total_dwellings","pop_density","land_area","num_male","age_25","age_30","age_35","age_40","age_45","age_50","age_55","age_60","age_65_up","age_mean","age_med","homes_detached_house","homes_semidetached_house","homes_rowhouse","homes_duplex_apt","homes_lowrise_apt","homes_highrise_apt","homes_other_stationary","homes_mobile","avg_ppl_household","married_ppl","single_ppl","avg_total_income","avg_aftertax_income","med_fulltime_income","avg_fulltime_income","income_none","income_under_10k","income_10k","income_20k","income_30k","income_40k","income_50k","income_60k","income_70k","income_80k","income_90k","income_100k_up","med_total_household_income","med_aftertax_household_income","indigenous_ppl","nonindigenous_ppl","home_owner","home_renter","home_gov_or_ind_band","condo","non_condo","avg_rooms_home","home_cost_under_30pct","home_cost_over_30pct","can_citizen_ppl","non_citizen_ppl","non_immigrant_ppl","immigrant_ppl","non_perm_res_ppl","no_move_last_yr","moved_last_yr","no_move_5yrs","moved_last_5yrs","school_no_hs","school_hs","school_college","school_uni_degree","edu_field_education","edu_field_arts_comms","edu_field_humanities","edu_field_socsci_law","edu_field_bus_admin","edu_field_science","edu_field_math_cs","edu_field_engin_arch","edu_field_agri_res_env","edu_field_health","edu_field_pers_protect_transp","edu_field_other","workforce_participation_rate","workforce_employment_rate","workforce_unemployment_rate","work_lastyear_didnotwork","work_lastyear_worked","work_lastyear_fulltime","work_lastyear_parttime","work_lastyear_avg_weeks","worktype_employee","worktype_selfemp","occup_cat_snr_mgmt","occup_cat_busfin","occup_cat_science","occup_cat_health","occup_cat_edu_law_socserv","occup_cat_arts_rec","occup_cat_sales_serv","occup_cat_trades_transp","occup_cat_natres_agr","occup_cat_manuf_util","occup_ind_agr_forest","occup_ind_mine_og","occup_ind_util","occup_ind_constr","occup_ind_manuf","occup_ind_wholesale_trd","occup_ind_retail_trd","occup_ind_transp_warehs","occup_ind_info_culture","occup_ind_fin_insure","occup_ind_realestate","occup_ind_prof_sci_tech_serv","occup_ind_mgmt","occup_ind_admsupport_wastemgmt","occup_ind_edu","occup_ind_health_socasst","occup_ind_arts_ent_rec","occup_ind_accom_food_svc","occup_ind_other","occup_ind_pubadmin","work_loc_home","work_loc_foreign","work_loc_notfixed","work_loc_workplace","commute_same_subdiv","commute_same_div","commute_same_prov","commute_diff_prov","commute_transp_cardriver","commute_transp_carpass","commute_transp_pubtrans","commute_transp_walk","commute_transp_bike","commute_transp_other","commute_time_under15","commute_time_15","commute_time_30","commute_time_45","commute_time_over60","commute_start_5am","commute_start_6am","commute_start_7am","commute_start_8am","commute_start_9am","commute_start_noon","BEV","PHEV","TotalEV"
"122","L2J",14908,6369,NA,NA,0.482291387174671,0.0469546552186745,0.0489669975851892,0.0539978535014757,0.0576871478400859,0.0566809766568286,0.0657365173061444,0.0798229138717467,0.0768044003219748,0.276026294606922,46.9,50,0.696341654890878,0.031402103940964,0.100486732611085,0.00706547338671691,0.0682995760715968,0.0690846286701209,0.000785052598524101,0,2.4,0.498390126106788,0.367923262677757,49800,42480,61600,71000,0.0231419372149182,0.0519855111349611,0.101623289508988,0.150254896699759,0.125100617118326,0.109672658975047,0.0781459618996512,0.0566809766568286,0.041923799302388,0.0311913066809767,0.0241481083981755,0.0660719077005635,81000,72500,0.0218003756372417,0.967265897504695,0.337738127180038,0.077475181110813,0,0.117757889778615,0.853352174595698,7.1,0.340756640729809,0.0724443251945264,0.955191843305608,0.0342098202307486,0.792862892406761,0.192178696002146,0.00402468473302925,0.910584920847867,0.0727797155889455,0.690568822108935,0.26193989804132,0.0308559162865576,0.14589482157231,0.189830963241213,0.117722028441105,0.0197880332707271,0.0087201502548967,0.0164341293265361,0.0382345049637778,0.0707673732224309,0.0107324926214113,0.0083847598604776,0.0553394150791521,0.00570163670512477,0.0479608264019318,0.0251542795814328,0,55.7,44.8,19.5,0.372954118594043,0.483632948752348,0.225046954655219,0.258585994097129,0.0025825060370271,0.399114569358734,0.0674134692782399,0.00570163670512477,0.0761336195331366,0.0271666219479474,0.0348806010195868,0.0506439495572847,0.0114032734102495,0.161322779715589,0.0751274483498793,0.00737858867722028,0.0164341293265361,0.00670780788838208,0.00134156157767642,0.00368929433861014,0.035551381808425,0.0332036490474913,0.0127448349879259,0.0586933190233432,0.0187818620874698,0.00536624631070566,0.0157633485376979,0.0087201502548967,0.0228065468204991,0.00134156157767642,0.0191172524818889,0.0345452106251677,0.0526562919237993,0.0218003756372417,0.061376442178696,0.0221357660316609,0.0311913066809767,0.0721089348001073,0.00167695197209552,0.041923799302388,0.268312315535283,0.147907163938825,0.103300241481084,0.016098738932117,0.000670780788838208,0.270660048296217,0.0201234236651462,0.00368929433861014,0.00503085591628656,0.00134156157767642,0.00972632143815401,0.130131473034612,0.130131473034612,0.0231419372149182,0.0100617118325731,0.0167695197209552,0.0204588140595653,0.048296216796351,0.0747920579554602,0.0721089348001073,0.0476254360075127,0.0469546552186745,36.2221625972632,16.7695197209552,52.9916823182184
"123","L2M",33704,14869,NA,NA,0.476501305483029,0.0585983859482554,0.061862093520057,0.0629005459292666,0.0547412769997626,0.0575599335390458,0.0617137431758842,0.0755103251839544,0.0762520769048184,0.241662710657489,44.9,46,0.558880893133365,0.0356446297666286,0.102226108009954,0.0258927970946264,0.116013181787612,0.130472795749546,0.00168135046069003,0,2.3,0.465523380014242,0.384375741751721,44800,39040,56800,63400,0.0283349157370045,0.0562247804414906,0.105922145739378,0.142416330405887,0.131586755281272,0.106515547116069,0.07951578447662,0.0556313790647994,0.0396095418941372,0.0262580109185853,0.0203239971516734,0.0450985046285307,72000,65000,0.0229943033467838,0.966502492285782,0.272816282933776,0.15532281034892,0,0.0955007061671935,0.874638509650952,6.3,0.334233325421315,0.0927189651079991,0.938909328269642,0.0505874673629243,0.775130548302872,0.198641110847377,0.015428435793971,0.873338476145265,0.106070496083551,0.602302397341562,0.339722288155709,0.0496973652978875,0.15636126275813,0.193448848801329,0.110521006408735,0.0194338950866366,0.0123130785663423,0.015428435793971,0.03604913363399,0.0547412769997626,0.00875267030619511,0.0108295751246143,0.055928079753145,0.00801091858533112,0.0580049845715642,0.024329456444339,0,56.7,47.6,16.1,0.360936387372419,0.478726560645621,0.231278186565393,0.247448374080228,0.00118086873961548,0.408260147163541,0.0523676714929979,0.00178020413007358,0.0642356990268217,0.0249228578210301,0.041983147400902,0.0494006646095419,0.0106812247804415,0.151762402088773,0.0792190837882744,0.0105328744362687,0.0262580109185853,0.0105328744362687,0.000890102065036791,0.00281865653928317,0.0336755281272253,0.0468787087586043,0.0166152385473534,0.0710598148587705,0.0189888440541182,0.00489556135770235,0.0155767861381438,0.00697246617612153,0.0244778067885118,0.000445051032518395,0.0280382150486589,0.0305601708995965,0.0649774507476857,0.00875267030619511,0.0364941846665084,0.0203239971516734,0.0182470923332542,0.0731367196771897,0.00133515309755519,0.0498457156420603,0.275041538096368,0.161256824115832,0.0836695941134583,0.0298184191787325,0.000445051032518395,0.272816282933776,0.021362449560883,0.0106812247804415,0.0114229765013055,0.00385710894849276,0.00474721101352955,0.123279136007596,0.130548302872063,0.0410930453358652,0.0130548302872063,0.0170602895798718,0.0244778067885118,0.0630488962734393,0.075065274151436,0.0655708521243769,0.041241395680038,0.0553346783764538,17.8020413007358,12.4614289105151,30.2634702112509
"124","L2N",30719,13827,NA,NA,0.46437058497998,0.0480158859337869,0.0483414173638465,0.0511084345193528,0.0528988573846805,0.056316937400306,0.0592467202708422,0.0755232917738208,0.0742211660535825,0.315928252872815,49,52,0.547117957619151,0.0810009401894843,0.0802777175092211,0.018442178346713,0.118970130903305,0.110653070080278,0.00144644536052651,0,2.2,0.486343956509001,0.38835899606107,51400,43440,61200,72300,0.0232754972492594,0.0520850288095316,0.100426446173378,0.135746606334842,0.117191314821446,0.0984732575930206,0.0779647774992676,0.0579445945506039,0.0434584459129529,0.0312510172857189,0.0247403886845275,0.0743839317686123,78500,69500,0.0214850743839318,0.937204987141508,0.315114424297666,0.116214720531267,0,0.14681420409344,0.811817458595502,6.5,0.336436732966568,0.093590286142127,0.914417787037338,0.0442722744881018,0.751652072007552,0.195481623750773,0.0115563657671148,0.865425306813373,0.0851264689605781,0.621439499983723,0.299651681369836,0.0273446401250041,0.130049806308799,0.168950812200918,0.135095543474722,0.0195318858035743,0.0118818971971744,0.0170904000781275,0.0411797259025359,0.0652690517269442,0.0104170057619063,0.012207428627234,0.0485041830788763,0.00602233145610209,0.0502946059442039,0.0218106058139913,0,54.5,47.1,13.7,0.369152641687555,0.46404505354992,0.231941143917445,0.232266675347505,0.00131514697744067,0.378267521729223,0.0646179888668251,0.00618509717113187,0.0701520231778378,0.0231127315342296,0.0413424916175657,0.06087437742114,0.0146489143526808,0.128584914873531,0.0686871317425697,0.0105797714769361,0.0185552915133956,0.00862658289657866,0.000813828575148931,0.00439467430580423,0.0343435658712849,0.0358084573065529,0.0146489143526808,0.0558286402552166,0.0164393372180084,0.00651062860119144,0.0161138057879488,0.0110680686220255,0.0289722972753019,0.000651062860119145,0.0198574172336339,0.0390637716071487,0.0665711774471825,0.00911488004166802,0.0305999544255998,0.0203457143787233,0.0229499658191998,0.0882190175461441,0.00211595429538722,0.0400403658973274,0.261727269767896,0.162114652169667,0.070803086037957,0.028158468700153,0.000488297145089358,0.254728344021615,0.0200201829486637,0.00488297145089358,0.0126957257723233,0.00146489143526808,0.00813828575148931,0.130700869168918,0.110192389075165,0.034994628731404,0.0110680686220255,0.0149744457827403,0.0239265601093786,0.0457371659233699,0.0755232917738208,0.070803086037957,0.0445978059181614,0.0410169601875061,41.9935544776848,19.8574172336339,61.8509717113187
"125","L2P",15128,6706,NA,NA,0.479904812268641,0.0852723426758329,0.0783315705975674,0.068416181914331,0.0591618191433104,0.0581702802749868,0.0578397673188789,0.071390798519302,0.0687466948704389,0.186078794288736,41.4,40,0.493587831792425,0.110348941246645,0.0954369221592604,0.0432448553534149,0.17223382045929,0.0424992543990456,0.00149120190873844,0,2.3,0.445200951877314,0.393971443680592,42280,37280,52400,56900,0.0317292437863564,0.0538736118455843,0.101467477525119,0.140798519301957,0.138154415653094,0.117662612374405,0.0836197778952935,0.0568482284505553,0.0370174510840825,0.0241274457958752,0.0178476996298255,0.0340428344791116,71000,64500,0.0294156530936013,0.985259122157589,0.272342675832893,0.153688524590164,0,0.0864897107068297,0.875335520429466,6.1,0.325555261766261,0.0994843997884717,0.954521417239556,0.0598228450555262,0.807443151771549,0.192028027498678,0.0148730830248546,0.879494976203067,0.124603384452671,0.580380750925436,0.379759386567953,0.0588313061872025,0.178146483342147,0.205909571655209,0.108408249603384,0.0145425700687467,0.0112374405076679,0.0155341089370703,0.0390005288207298,0.0578397673188789,0.01090692755156,0.0115679534637758,0.0578397673188789,0.00727128503437335,0.0608143839238498,0.0280936012691698,0,61.3,51.1,16.6,0.340758857747224,0.512625594923321,0.246562665256478,0.266062929666843,0.00262427287149656,0.453794288736118,0.0518905341089371,0.000991538868323638,0.0670941300898995,0.0271020624008461,0.046602326811211,0.0479243786356425,0.0128900052882073,0.15269698572184,0.106425171866737,0.0138815441565309,0.0307377049180328,0.01090692755156,0,0.00297461660497091,0.0482548915917504,0.0482548915917504,0.0201612903225806,0.0694077207826547,0.0284241142252776,0.00826282390269699,0.0142120571126388,0.00826282390269699,0.0231359069275516,0.000661025912215759,0.0267715494447382,0.0294156530936013,0.0703992596509783,0.00991538868323638,0.0432971972501322,0.02181385510312,0.0204918032786885,0.068416181914331,0.00198307773664728,0.0598228450555262,0.306054997355896,0.172197250132205,0.102128503437335,0.0313987308302485,0,0.299114225277631,0.0406530936012692,0.00925436277102062,0.00727128503437335,0.00264410364886304,0.00694077207826547,0.151705446853517,0.133196721311475,0.046602326811211,0.0105764145954521,0.0237969328397673,0.0304071919619249,0.0700687466948704,0.0846113167636171,0.0697382337387626,0.0423056583818086,0.0690772078265468,31.0682178741407,14.5425700687467,45.6107879428874
"126","L2R",25558,13117,NA,NA,0.499256592847641,0.0911651928945927,0.0845136552155881,0.0678848110180765,0.0596682056498944,0.0577118710384224,0.0614289068002191,0.0747319821582283,0.0708193129352845,0.181156585022302,41.8,40.4,0.448654417930929,0.031638331935656,0.0343066249904704,0.0716627277578715,0.204315011054357,0.117023709689716,0.00686132499809408,0.000381184722116338,2.1,0.413960403787464,0.4497613271774,45360,39120,52800,63900,0.0275843180217544,0.0604507394944831,0.113467407465373,0.157289302762344,0.134987088191564,0.0995774317239221,0.0725800140856092,0.0491039987479458,0.0338445887784647,0.0232803818765162,0.0181939118866891,0.0539948352766257,61200,55200,0.0307144534001096,0.938258079661945,0.233977619532045,0.234760153376634,0,0.058702447205916,0.854997331706945,5.5,0.323773378198607,0.139095390875655,0.88700211284138,0.0821660536818217,0.786250880350575,0.148485797010721,0.0344314891619063,0.803662258392675,0.15552860161202,0.494561389780108,0.42745911260662,0.0524297675874482,0.17293997965412,0.173331246576414,0.152985366617106,0.0215196807261914,0.0195633461147195,0.0203458799593082,0.0473432975976211,0.0627983410282495,0.0103685734408013,0.00978167305735973,0.0520385006651538,0.00880350575162376,0.0498865325925346,0.0234760153376634,0,62.3,51.8,16.8,0.317708740903044,0.518037405117771,0.246693794506612,0.271343610611159,0.00155724235073167,0.431567415290711,0.0716018467798732,0.00489083652867987,0.0676891775569293,0.028171218405196,0.0369747241568198,0.0526254010485954,0.0203458799593082,0.165114641208232,0.0851005555990297,0.0168244776586587,0.0252367164879881,0.01604194381407,0,0.00254323499491353,0.0414742937632053,0.0406917599186165,0.0154550434306284,0.0702324125518429,0.0224978480319274,0.00782533844588778,0.0142812426637452,0.0119336411299789,0.0359965568510838,0.000782533844588778,0.0326707880115815,0.0342358557007591,0.0622114406448079,0.0142812426637452,0.0457782299084435,0.0185851788089835,0.015063776508334,0.095469129039831,0.00215196807261914,0.0541904687377729,0.28171218405196,0.168440410047735,0.0764926833085531,0.0365834572345254,0,0.252954065263323,0.0307144534001096,0.0162375772752172,0.0246498161045465,0.0037170357617967,0.00762970498474059,0.144768761248924,0.112489240159637,0.0459738633695907,0.0148681430471868,0.0178026449643947,0.0236716487988105,0.0584944048830112,0.0729712810079036,0.0696455121684013,0.051255966820565,0.0598638391110416,45.7782299084435,49.6908991313874,95.469129039831
"127","L2S",19400,7837,NA,NA,0.482474226804124,0.0662371134020619,0.0605670103092784,0.0567010309278351,0.0525773195876289,0.0610824742268041,0.0693298969072165,0.075,0.0701030927835052,0.193814432989691,42,42,0.575475309429629,0.0650759219088937,0.121857853770575,0.0465739441112671,0.114201862957764,0.0287099655480413,0.00382799540640551,0.0114839862192165,2.5,0.453865979381443,0.388144329896907,50000,42760,60800,71600,0.0288659793814433,0.0688144329896907,0.103350515463918,0.131958762886598,0.110309278350515,0.0922680412371134,0.0729381443298969,0.0536082474226804,0.0399484536082474,0.0283505154639175,0.0265463917525773,0.0721649484536082,82000,74000,0.0198453608247423,0.975,0.28659793814433,0.104639175257732,0,0.114201862957764,0.85428097486283,6.6,0.306185567010309,0.084020618556701,0.931958762886598,0.0628865979381443,0.757989690721649,0.216752577319588,0.0198453608247423,0.883762886597938,0.10360824742268,0.622680412371134,0.328350515463918,0.045360824742268,0.125257731958763,0.182474226804124,0.158762886597938,0.0234536082474227,0.0146907216494845,0.0177835051546392,0.0481958762886598,0.0634020618556701,0.0128865979381443,0.0139175257731959,0.0518041237113402,0.00515463917525773,0.0641752577319588,0.0260309278350515,0,60.3,50.8,15.8,0.325515463917526,0.506443298969072,0.253092783505155,0.253350515463918,0.00206701030927835,0.421649484536082,0.0672680412371134,0.00592783505154639,0.0672680412371134,0.0262886597938144,0.0456185567010309,0.0682989690721649,0.0103092783505155,0.155412371134021,0.0757731958762887,0.0118556701030928,0.0219072164948454,0.0105670103092784,0.00103092783505155,0.00283505154639175,0.0319587628865979,0.0430412371134021,0.0175257731958763,0.065979381443299,0.0229381443298969,0.00747422680412371,0.0157216494845361,0.00670103092783505,0.0283505154639175,0.00103092783505155,0.0224226804123711,0.0479381443298969,0.0739690721649485,0.0095360824742268,0.0414948453608247,0.0182989690721649,0.020360824742268,0.0855670103092784,0.00180412371134021,0.0479381443298969,0.287113402061856,0.171134020618557,0.0822164948453608,0.0337628865979381,0,0.283247422680412,0.0293814432989691,0.00902061855670103,0.00721649484536083,0.000515463917525773,0.00618556701030928,0.142783505154639,0.121134020618557,0.038659793814433,0.0131443298969072,0.0193298969072165,0.0237113402061856,0.0567010309278351,0.0742268041237113,0.0762886597938144,0.0487113402061856,0.0556701030927835,36.0824742268041,20.6185567010309,56.701030927835
"128","L2T",11401,5309,NA,NA,0.490746425752127,0.086395930181563,0.0679764932900623,0.0521884045259188,0.0429786860801684,0.0499956144197877,0.0521884045259188,0.0701692833961933,0.0644680291202526,0.236382773440926,43.8,42,0.5792051233754,0.0216613298172914,0.0178941420229798,0.049915238274628,0.0631003955547184,0.185533998869844,0.00188359389715577,0,2.3,0.445136391544601,0.440312253311113,50920,42760,60800,70400,0.0324532935707394,0.0793790018419437,0.113586527497588,0.14691693711078,0.128058942198053,0.0956056486273134,0.0688536093325147,0.0482413823348829,0.042101570037716,0.0267520392947987,0.0245592491886677,0.0697307253749671,74500,67000,0.0197351109551794,0.968774668888694,0.285939829839488,0.141654240856065,0,0.113957430777924,0.804294594085515,6.7,0.312691869134286,0.111393737391457,0.865274975879309,0.122796245943338,0.721427944917112,0.192965529339532,0.0741163055872292,0.811332339268485,0.169721954214543,0.510920094728533,0.436365231120077,0.0403473379528112,0.120164897815981,0.149986843259363,0.170160512235769,0.0206122269976318,0.0122796245943338,0.0197351109551794,0.0447329181650732,0.0640294710990264,0.0157880887641435,0.0144724147004649,0.0491184983773353,0.00482413823348829,0.052626962547145,0.021050785018858,0,56.9,47.6,16.4,0.37935268836067,0.494254889921937,0.218401894570652,0.276730111393737,0.00336812560301728,0.405666169634243,0.0767476537145864,0.00306990614858346,0.0706078414174195,0.0372774318042277,0.0438558021226208,0.0662222612051574,0.0153495307429173,0.14340847294097,0.0732391895447768,0.010525392509429,0.0197351109551794,0.00833260240329796,0,0.00306990614858346,0.0372774318042277,0.0328918515919656,0.0153495307429173,0.0701692833961933,0.0162266467853697,0.00657837031839312,0.01271818261556,0.00701692833961933,0.0451714761862995,0,0.0206122269976318,0.044294360143847,0.0688536093325147,0.0135952986580125,0.0403473379528112,0.023243575124989,0.0153495307429173,0.104376809051838,0,0.0513112884834664,0.260503464608368,0.144285588983423,0.0881501622664679,0.0271905973160249,0.00131567406367862,0.256117884396106,0.0223664590825366,0.010525392509429,0.0144724147004649,0.00219279010613104,0.0052626962547145,0.123673361985791,0.118410665731076,0.0359617577405491,0.0100868344882028,0.0228050171037628,0.018857994912727,0.044294360143847,0.0732391895447768,0.0741163055872292,0.0596438908867643,0.0416630120164898,34.2075256556442,16.6652048065959,50.8727304622402
"129","L2V",19795,8400,NA,NA,0.496084869916646,0.0866380399090679,0.0745137661025511,0.0641576155594847,0.0520333417529679,0.0578428896185906,0.0608739580702198,0.0707249305380147,0.0676938620863854,0.161404395049255,39.8,37.6,0.610714285714286,0.0898809523809524,0.0416666666666667,0.0380952380952381,0.120833333333333,0.0196428571428571,0.00119047619047619,0,2.5,0.43975751452387,0.397575145238697,45240,39480,56400,61950,0.0328365748926497,0.063905026521849,0.104571861581207,0.133114422834049,0.122758272290983,0.100277847941399,0.0798181358929023,0.0578428896185906,0.0404142460217227,0.0275322051022986,0.0207123010861329,0.0474867390755241,80000,72000,0.0361202323819146,0.962111644354635,0.269259914119727,0.124526395554433,0,0.0208333333333333,0.907142857142857,6.5,0.308663803990907,0.0841121495327103,0.928769891386714,0.0694619853498358,0.803990906794645,0.163677696387977,0.0305632735539278,0.8269765092195,0.158878504672897,0.504672897196262,0.437231624147512,0.0442030815862592,0.161151806011619,0.194240969941905,0.13185147764587,0.0204597120484971,0.0103561505430664,0.0161656984086891,0.0439504925486234,0.0659257388229351,0.00732508209143723,0.0113665066936095,0.0512755746400606,0.0103561505430664,0.0603687799949482,0.0285425612528416,0,61.6,52.1,15.4,0.320535488759788,0.5155342258146,0.254357160899217,0.261177064915383,0.00203081586259156,0.446577418540035,0.057337711543319,0.0022733013387219,0.0815862591563526,0.0308158625915635,0.0431927254357161,0.0555695882798687,0.00959838343015913,0.148522354129831,0.0959838343015913,0.0106087395807022,0.0257640818388482,0.00580954786562263,0.0007577671129073,0.00555695882798687,0.0442030815862592,0.0444556706238949,0.0189441778226825,0.0727456428391008,0.0242485476130336,0.00479919171507957,0.0189441778226825,0.00732508209143723,0.0257640818388482,0.0007577671129073,0.0265218489517555,0.0386461227582723,0.0659257388229351,0.0143975751452387,0.0419297802475373,0.019449355897954,0.0234907805001263,0.0838595604950745,0.00126294518817883,0.0631472594089417,0.286941146754231,0.0532962869411468,0.200050517807527,0.0323313968173781,0.0015155342258146,0.299318009598383,0.0250063147259409,0.00934579439252336,0.007577671129073,0.00101035615054307,0.00732508209143723,0.112907299823188,0.15155342258146,0.0371305885324577,0.0245011366506694,0.0239959585753978,0.0330891639302854,0.0555695882798687,0.084364738570346,0.0737559989896439,0.0457186158120738,0.057337711543319,40.9194240969942,12.1242738065168,53.043697903511
"130","L2W",1959,686,NA,NA,0.472179683511996,0.0459418070444104,0.0382848392036753,0.0510464522715671,0.0587034201123022,0.0663603879530373,0.0842266462480858,0.0816743236345074,0.0740173557937723,0.158244002041858,40.4,42,0.597667638483965,0.00728862973760933,0.342565597667638,0,0.0291545189504373,0,0,0,2.9,0.477284328739153,0.354772843287392,65700,52700,91000,102000,0.0408371618172537,0.0740173557937723,0.117406840224604,0.112302194997448,0.0918836140888208,0.0689127105666156,0.0459418070444104,0.0561510974987238,0.035732516590097,0.0204185809086268,0.0255232261357836,0.137825421133231,110000,96000,0.0229709035222052,0.94691168963757,0.23226135783563,0.114854517611026,0,0.021865889212828,0.962099125364432,7.6,0.290964777947933,0.0510464522715671,0.944359367023992,0.0306278713629403,0.686574783052578,0.283307810107198,0,0.906074527820316,0.0663603879530373,0.71465033180194,0.21694742215416,0.0153139356814701,0.117406840224604,0.160796324655436,0.211842776927004,0.0255232261357836,0,0.0331801939765186,0.0484941296579888,0.102092904543134,0.0102092904543134,0.0204185809086268,0.0459418070444104,0,0.071465033180194,0.0153139356814701,0,62.7,52,17,0.334354262378765,0.477284328739153,0.227156712608474,0.250127616130679,0.0199591628381827,0.385400714650332,0.104645227156713,0.0178662582950485,0.0893312914752425,0.0306278713629403,0.0433894844308321,0.0638080653394589,0.0153139356814701,0.14037774374681,0.0638080653394589,0.0102092904543134,0.0102092904543134,0.00510464522715671,0,0,0.0306278713629403,0.0255232261357836,0.0229709035222052,0.079122001020929,0.0229709035222052,0,0.0178662582950485,0.0178662582950485,0.0306278713629403,0,0.0280755487493619,0.0612557427258806,0.0612557427258806,0.00765696784073507,0.0306278713629403,0.0204185809086268,0.0204185809086268,0.127616130678918,0,0.0510464522715671,0.245022970903522,0.178662582950485,0.0459418070444104,0.0229709035222052,0,0.255232261357836,0.0229709035222052,0.00510464522715671,0.00765696784073507,0,0,0.137825421133231,0.104645227156713,0.0255232261357836,0,0.0204185809086268,0.00765696784073507,0.0382848392036753,0.0740173557937723,0.0867789688616641,0.0459418070444104,0.0408371618172537,51.0464522715671,20.4185809086269,71.465033180194
"131","L3B",25869,11617,NA,NA,0.494027600603038,0.0684216629943175,0.0697746337314933,0.0603038385712629,0.0585643047663226,0.0550852371564421,0.0662955661216127,0.0773126135529012,0.0773126135529012,0.205458270516835,43,43.2,0.620642162348283,0.0456227941809417,0.0305586640268572,0.0675733838340363,0.153223723852974,0.0262546268399759,0.00645605578032194,0.000430403718688129,2.3,0.447640032471298,0.395067455255325,41920,36920,52000,57100,0.0287989485484557,0.0589508678340871,0.111910008117824,0.147667091886041,0.133170976844872,0.107077969770768,0.080984962696664,0.0514128880126793,0.0347906760988055,0.0216475317948123,0.0154625227105802,0.0342108314971588,66500,60400,0.051992732614326,0.928524488770343,0.277745564188797,0.146314121148865,0,0.0245330119652234,0.919772746836533,6.2,0.314275774092543,0.106884688236886,0.943987011480923,0.036723491437628,0.855270787428969,0.112876415787236,0.0121767366345819,0.815454791449225,0.154045382504156,0.516061695465615,0.408210599559318,0.0606904016390274,0.185743554060845,0.210870153465538,0.069581352197611,0.0114036104990529,0.0102439212957594,0.0112103289651707,0.034404113031041,0.0431017820557424,0.00618500908423209,0.0102439212957594,0.0620433723762032,0.00676485368587885,0.0541188294870308,0.0303452008195137,0,56.6,47.7,15.6,0.368781166647339,0.454791449224941,0.227685646913294,0.227299083845529,0.0015617147937686,0.399512930534617,0.0537322664192663,0.00231937840658703,0.0531524218176195,0.0224206579303413,0.0386563067764506,0.0384630252425683,0.00869766902470138,0.144767868877807,0.103212339093123,0.0141095519734045,0.0276392593451622,0.00850438749081913,0.000966407669411264,0.00309250454211605,0.0463875681317407,0.0452278789284472,0.0117901735668174,0.0651358769183192,0.0233870655997526,0.00425219374540956,0.0195214349221075,0.00483203834705632,0.0206811241254011,0.000579844601646759,0.0297653562178669,0.0228072209981058,0.0624299354439677,0.0123700181684642,0.035950365302099,0.0216475317948123,0.0139162704395222,0.0620433723762032,0.00154625227105802,0.0661022845877305,0.263249449147628,0.109010785109591,0.1252464339557,0.0284123854806912,0.000773126135529012,0.276392593451622,0.0222273763964591,0.00715141675364336,0.0123700181684642,0.00251265994046929,0.00889095055858363,0.108237658974062,0.12698596776064,0.0562449263597356,0.015269241176698,0.0226139394642236,0.0347906760988055,0.067261973791024,0.0690015075959643,0.0608836831729097,0.0365302099037458,0.0608836831729097,27.4459778112799,10.8237658974062,38.2697437086861
